%%TM,TN,TQ,Stat,Clas,M,PR,PA,PE,PT,MR,MA,ME,MT,H,Str,FX,FY,FZ,FVX,FVY,FVZ,FVR,FAX,FAY,FAZ,FT,FirstLat,firstLong,FirstAlt,MeasLat,MeasLon,MeasAlt,RNG_MIN,RNG_MAX,AZM_MIN,AZM_MAX,ELV_MIN,ELV_MAX
31,22,14,3,0,1,3532.49,178.1062,12.1509,23726.018,3536.26,178.0848,12.1268,23726.016,1,32238.98,114.9331,-3453.7629,743.1655,7.26,-12.08,0.96,14.12,0,0,0,23726.02,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3332.49,3732.49,176.81,179.41,10.95,13.35
31,22,14,3,0,1,3553.06,177.9245,12.0969,23727.516,3553.85,178.0012,12.1364,23727.523,1,38984.56,122.059,-3472.2234,746.6726,5.12,-12.25,2.11,13.45,0,0,0,23727.52,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3353.06,3753.06,176.62,179.22,10.9,13.3
31,22,14,3,0,1,3566.29,177.9096,12.1201,23728.523,3567.01,177.8767,11.9894,23728.561,1,25766.24,128.6901,-3486.0735,743.1985,5.96,-13.01,-0.93,14.34,0,0,0,23728.56,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3366.29,3766.29,176.61,179.21,10.92,13.32
31,22,14,3,0,1,3585.86,177.7517,11.9389,23730.061,3584.68,177.8375,11.9168,23730.061,1,62528.58,133.4237,-3505.1001,740.5381,3.66,-12.78,-1.61,13.39,0,0,0,23730.06,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3385.86,3785.86,176.45,179.05,10.74,13.14
31,22,14,3,0,1,3603.42,177.7427,11.8201,23731.561,3609.34,177.7054,11.9192,23731.607,1,25183.96,140.9319,-3527.6526,744.0328,4.75,-14.38,1.52,15.22,0,0,0,23731.61,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3403.42,3803.42,176.44,179.04,10.62,13.02
31,22,14,3,0,1,3629.85,177.6114,11.8648,23733.107,3635.33,177.5922,11.7425,23733.133,1,20369.15,149.2554,-3554.5229,741.074,5.39,-16.87,-1.24,17.76,0,0,0,23733.13,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3429.85,3829.85,176.31,178.91,10.66,13.06
31,22,14,3,0,1,3658.74,177.4834,11.6564,23734.633,3645.8,177.5258,11.7018,23734.664,1,45053.06,154.7132,-3569.7114,739.3918,3.99,-12.12,-1.15,12.81,0,0,0,23734.66,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3458.74,3858.74,176.18,178.78,10.46,12.86
31,22,14,3,0,1,3666.46,177.4355,11.6068,23736.164,3656.56,177.4903,11.4989,23736.176,1,17000.65,157.6051,-3581.6025,730.5958,2.34,-9.16,-4.86,10.63,0,0,0,23736.18,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3466.46,3866.46,176.14,178.74,10.41,12.81
31,22,14,3,0,1,3670.92,177.4341,11.3638,23737.676,3695.78,177.4198,11.4599,23737.752,1,14633.62,162.6945,-3613.1387,732.1663,3.18,-17.52,-0.22,17.81,0,0,0,23737.75,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3470.92,3870.92,176.13,178.73,10.16,12.56
31,22,14,3,0,1,3716.05,177.3654,11.3581,23739.252,3707.79,177.2721,11.3622,23739.242,1,17375.24,171.966,-3632.9375,730.7372,5.56,-14.48,-0.79,15.53,0,0,0,23739.24,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3516.05,3916.05,176.07,178.67,10.16,12.56
31,22,14,3,0,1,3731.12,177.1755,11.2757,23740.742,3731.26,177.0453,11.231,23740.762,1,44929.82,187.0733,-3654.8772,727.2656,9.13,-14.58,-1.98,17.32,0,0,0,23740.76,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3531.12,3931.12,175.88,178.48,10.08,12.48
31,22,14,3,0,1,3752.79,176.8744,11.128,23742.262,3756.83,176.9522,11.2618,23742.297,1,28515.66,196.8277,-3678.7009,731.8516,7.06,-15.5,1.95,17.14,0,0,0,23742.3,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3552.79,3952.79,175.57,178.17,9.93,12.33
31,22,14,3,0,1,3779.86,176.7932,11.2092,23743.797,3766.72,176.8683,11.156,23743.855,1,23283.22,202.9401,-3692.7617,729.9551,4.71,-11.18,-0.55,12.15,0,0,0,23743.86,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3579.86,3979.86,175.49,178.09,10.01,12.41
31,22,13,3,0,1,3786.34,176.7599,11.1027,23745.355,3806.4,176.6707,10.5314,23745.436,1,11463.35,215.9111,-3729.896,702.2871,7.81,-20.75,-14.45,26.46,0,0,0,23745.44,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3586.34,3986.34,175.46,178.06,9.9,12.3
31,22,13,3,0,1,3819.75,176.5865,10.374,23746.436,3814.74,176.5682,10.9176,23746.463,1,34136.38,224.0753,-3742.7637,712.3591,8,-16.91,-1.24,18.75,0,0,0,23746.46,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3619.75,4019.75,175.29,177.89,9.17,11.57
31,22,13,3,0,1,3824.95,176.5207,10.724,23746.963,3818.08,176.5429,10.8414,23746.992,1,42521.7,226.99,-3746.9358,715.2866,7.38,-14.74,0.76,16.5,0,0,0,23746.99,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3624.95,4024.95,175.22,177.82,9.52,11.92
31,22,13,3,0,1,3836.39,176.4348,10.7571,23747.992,3824.52,176.4709,10.9019,23748.023,1,52562.11,232.3264,-3753.7297,720.662,6.22,-10.72,3.34,12.84,0,0,0,23748.02,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3636.39,4036.39,175.13,177.73,9.56,11.96
31,22,14,3,0,1,3835.09,176.4162,10.8564,23748.523,3827.02,176.5026,10.6527,23748.549,1,29696.65,232.2449,-3756.575,714.4594,4.4,-9.44,-1.1,10.47,0,0,0,23748.55,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3635.09,4035.09,175.12,177.72,9.66,12.06
31,22,14,3,0,1,3840.27,176.4045,10.7052,23749.549,3847.99,176.3821,10.6785,23749.549,1,58302.87,237.87,-3770.551,713.1519,5.09,-11.72,-1.22,12.83,0,0,0,23749.55,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3640.27,4040.27,175.1,177.7,9.51,11.91
31,22,14,3,0,1,3856.35,176.3246,10.6386,23750.549,3853.84,176.2389,10.6214,23750.607,1,66765.52,246.5823,-3780.6602,710.8907,7.07,-10.93,-1.78,13.14,0,0,0,23750.61,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3656.35,4056.35,175.02,177.62,9.44,11.84
31,22,14,3,0,1,3871.08,176.125,10.5417,23752.107,3875.77,176.0489,10.6518,23752.092,1,68369.04,261.2624,-3799.1538,714.5007,9.24,-11.94,1.53,15.18,0,0,0,23752.09,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3671.08,4071.08,174.82,177.42,9.34,11.74
31,22,14,3,0,1,3887.2,175.94,10.6146,23753.092,3880.5,175.9159,10.5818,23753.1,1,80727.78,271.3269,-3806.9185,713.6431,9.69,-9.9,0.25,13.86,0,0,0,23753.1,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3687.2,4087.2,174.64,177.24,9.41,11.81
31,22,14,3,0,1,3898.39,175.7224,10.5537,23754.6,3895.26,175.7103,10.4798,23754.596,1,108566.39,286.364,-3820.1204,709.7191,9.95,-9.11,-1.99,13.64,0,0,0,23754.6,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3698.39,4098.39,174.42,177.02,9.35,11.75
31,22,14,3,0,1,3910.01,175.5064,10.4135,23756.096,3910.58,175.1373,10.448,23756.092,1,32889.11,321.0651,-3832.3403,708.6624,20.19,-8.43,-1,21.9,0,0,0,23756.09,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3710.01,4110.01,174.21,176.81,9.21,11.61
31,22,14,3,0,1,3920.3,174.9226,10.3996,23757.092,3915.64,175.3569,10.206,23757.115,1,65314.82,320.5471,-3840.9478,697.9109,9.05,-8.52,-6.19,13.88,0,0,0,23757.12,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3720.3,4120.3,173.62,176.22,9.2,11.6
31,22,14,3,0,1,3924.98,175.1062,10.1506,23758.115,3937.1,175.2389,10.208,23758.119,1,47510.81,324.1654,-3857.1973,695.794,6.12,-12.29,-4.01,14.31,0,0,0,23758.12,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3724.98,4124.98,173.81,176.41,8.95,11.35
31,22,14,3,0,1,3944.69,175.1213,10.1002,23759.119,3943.05,175.2248,9.8893,23759.191,1,23354.94,325.6431,-3870.4407,682.0358,3.63,-12.76,-9.19,16.14,0,0,0,23759.19,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3744.69,4144.69,173.82,176.42,8.9,11.3
31,22,14,3,0,1,3954.79,175.1533,9.7956,23760.191,3958.73,175.0491,10.0975,23760.201,1,30930.99,333.9934,-3882.991,686.9127,6.16,-12.66,-1.73,14.18,0,0,0,23760.2,13.187481,78.163879,754.059998,13.187481,78.163879,754.0599976,3754.79,4154.79,173.85,176.45,8.6,11
31,22,14,3,0,1,3963.72,175.0468,9.9672,23760.701,3967.93,175.0697,10.2277,23760.691,1,29457.26,336.2813,-3889.8882,695.9169,5.72,-12.94,3.67,14.62,0,0,0,23760.69,13.187481,78.163879,754.059998,13.187481,78.163879,754.0499878,3763.72,4163.72,173.75,176.35,8.77,11.17
31,22,14,3,0,1,3979.76,174.992,10.1244,23761.691,3986.27,174.8521,10.2522,23761.729,1,23484.97,348.1815,-3905.1523,705.6853,9.13,-14.11,7,18.21,0,0,0,23761.73,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3779.76,4179.76,173.69,176.29,8.92,11.32
31,22,14,3,0,1,3991.58,174.8478,10.2341,23762.229,3986,174.7894,10.0627,23762.252,1,65217.35,354.6651,-3910.3591,702.5837,10.21,-13.17,3.35,16.99,0,0,0,23762.25,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3791.58,4191.58,173.55,176.15,9.03,11.43
31,22,14,3,0,1,4003.19,174.687,10.1568,23763.252,3999.11,174.5228,10.0099,23763.307,1,53760.1,371.6428,-3921.6372,699.3345,13.94,-12.22,-0.25,18.54,0,0,0,23763.31,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3803.19,4203.19,173.39,175.99,8.96,11.36
31,22,14,3,0,1,4007.42,174.494,10.0483,23763.807,4001.46,174.688,10.03,23763.813,1,19609.9,371.4467,-3925.6067,698.025,9.95,-11.13,-0.9,14.96,0,0,0,23763.81,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3807.42,4207.42,173.19,175.79,8.85,11.25
31,22,14,3,0,1,4016.14,174.4664,9.996,23764.813,4007.03,174.5013,9.9958,23764.828,1,70625.18,379.4019,-3931.7371,696.1492,8.85,-8.62,-1.43,12.44,0,0,0,23764.83,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3816.14,4216.14,173.17,175.77,8.8,11.2
31,22,14,3,0,1,4015.4,174.4304,9.9734,23765.328,4017.58,174.4749,9.9345,23765.332,1,62035.38,382.3766,-3937.4695,694.2463,8.05,-9.34,-2.09,12.51,0,0,0,23765.33,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3815.4,4215.4,173.13,175.73,8.77,11.17
31,22,14,3,0,1,4030.81,174.2995,9.8726,23766.832,4030.78,174.1725,10.1232,23766.879,1,92071.97,400.6133,-3948.7466,703.722,11.43,-7.96,4.78,14.73,0,0,0,23766.88,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3830.81,4230.81,173,175.6,8.67,11.07
31,22,14,3,0,1,4035.81,174.1307,10.0764,23767.379,4033.14,174.2498,9.8776,23767.385,1,135358.58,401.6962,-3953.0693,698.1177,8.8,-8.14,0.29,11.99,0,0,0,23767.38,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3835.81,4235.81,172.83,175.43,8.88,11.28
31,22,14,3,0,1,4047.66,174.0266,9.9379,23768.885,4046.89,173.9951,9.9289,23768.881,1,78406.64,416.4963,-3964.6521,697.9785,9.67,-7.83,-0.02,12.44,0,0,0,23768.88,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3847.66,4247.66,172.73,175.33,8.74,11.14
31,22,14,3,0,1,4055.78,173.8768,9.9094,23769.881,4058.86,173.7576,9.8226,23769.904,1,44067.61,431.9283,-3974.5869,694.1426,12.73,-8.86,-2.03,15.64,0,0,0,23769.9,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3855.78,4255.78,172.58,175.18,8.71,11.11
31,22,14,3,0,1,4072.37,173.5473,9.7706,23771.404,4063.08,173.7592,9.92,23771.396,1,61891.46,438.8832,-3980.9812,697.942,6.65,-5.58,1.46,8.8,0,0,0,23771.4,13.187481,78.163879,754.049988,13.187481,78.163879,754.0499878,3872.37,4272.37,172.25,174.85,8.57,10.97
31,59,14,3,0,1,2972.65,148.3007,4.5058,24078.707,2978.98,148.0485,4.4794,24078.756,1,45270.56,1567.2581,-2520.3469,232.9457,4.26,-10.57,-9.68,14.95,0,0,0,24078.76,13.187481,78.163879,753.820007,13.187481,78.163879,753.8200073,1039.53,4905.78,145.7,150.9,2.11,6.91
31,59,14,3,0,1,2982.25,148.1439,4.3868,24079.256,2983.08,148.1784,4.5601,24079.301,1,56355.64,1568.5377,-2526.2512,233.3325,3.57,-11.08,-5.38,12.82,0,0,0,24079.3,13.187481,78.163879,753.820007,13.187481,78.163879,753.8200073,2782.25,3182.25,146.84,149.44,3.19,5.59
31,59,14,3,0,1,2988.15,148.1911,4.4269,24079.801,2986.04,148.1763,4.6231,24079.848,1,86028.57,1569.8994,-2530.6133,236.3852,3.23,-10.13,-0.6,10.65,0,0,0,24079.85,13.187481,78.163879,753.820007,13.187481,78.163879,753.8200073,2788.15,3188.15,146.89,149.49,3.23,5.63
31,59,14,3,0,1,2992.5,148.211,4.5249,24080.348,2996.65,148.0706,4.5083,24080.35,1,84411.69,1576.5613,-2535.4961,235.7803,6.68,-10.01,-0.83,12.06,0,0,0,24080.35,13.187481,78.163879,753.820007,13.187481,78.163879,753.8200073,2792.5,3192.5,146.91,149.51,3.32,5.72
31,59,14,3,0,1,3000.94,148.1231,4.4984,24080.85,3006.3,147.996,4.4354,24080.877,1,87421.2,1584.4813,-2541.1755,233.8267,9.46,-10.4,-1.88,14.19,0,0,0,24080.88,13.187481,78.163879,753.820007,13.187481,78.163879,753.8200073,2800.94,3200.94,146.82,149.42,3.3,5.7
31,59,14,3,0,1,3010.63,148.0314,4.4367,24081.377,3008.52,148.0762,4.2575,24081.363,1,103481.41,1587.8806,-2546.4102,228.0016,8.71,-10.42,-5.08,14.5,0,0,0,24081.36,13.187481,78.163879,753.820007,13.187481,78.163879,753.8099976,2810.63,3210.63,146.73,149.33,3.24,5.64
31,59,14,3,0,1,3016.09,148.0354,4.287,24081.863,3010.1,148.1005,4.6724,24081.891,1,40090,1589.0657,-2549.5232,235.2388,7,-9.33,1.2,11.73,0,0,0,24081.89,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2816.09,3216.09,146.74,149.34,3.09,5.49
31,59,14,3,0,1,3019.23,148.056,4.4801,24082.391,3012.9,147.7112,4.5316,24082.398,1,119435.23,1597.7776,-2547.6272,236.9119,9.77,-6,1.89,11.62,0,0,0,24082.4,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2819.23,3219.23,146.76,149.36,3.28,5.68
31,59,14,3,0,1,3021.72,147.8572,4.5148,24082.898,3014.73,147.8024,4.373,24082.889,1,106159.92,1602.2476,-2547.7231,234.0083,9.55,-4.53,-0.59,10.59,0,0,0,24082.89,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2821.72,3221.72,146.56,149.16,3.31,5.71
31,59,14,3,0,1,3023.18,147.7806,4.4338,24083.389,3016.86,147.7349,4.2214,24083.41,1,132413.56,1606.6522,-2547.5728,228.1256,9.35,-3.31,-4.2,10.77,0,0,0,24083.41,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2823.18,3223.18,146.48,149.08,3.23,5.63
31,59,14,3,0,1,3024.24,147.7036,4.2862,24083.91,3025.35,147.6781,4.3713,24083.953,1,164461.28,1611.9733,-2549.1982,228.2095,9.7,-3.3,-2.79,10.61,0,0,0,24083.95,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2824.24,3224.24,146.4,149,3.09,5.49
31,59,14,3,0,1,3028.59,147.632,4.295,24084.453,3029.09,147.521,4.1509,24084.488,1,163773.14,1619.1088,-2549.9407,223.1991,10.92,-2.84,-5.13,12.39,0,0,0,24084.49,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2828.59,3228.59,146.33,148.93,3.09,5.49
31,59,14,3,0,1,3032.71,147.5132,4.1721,24084.988,3031.28,147.3963,4.1365,24085.004,1,148796.81,1626.4393,-2549.5862,219.6864,11.92,-1.93,-5.74,13.37,0,0,0,24085,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2832.71,3232.71,146.21,148.81,2.97,5.37
31,59,14,3,0,1,3035.96,147.3801,4.0953,24085.504,3038.81,147.2943,3.9946,24085.549,1,218618.03,1634.7017,-2550.6577,214.3662,13.15,-1.99,-7.32,15.18,0,0,0,24085.55,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2835.96,3235.96,146.08,148.68,2.9,5.3
31,59,14,3,0,1,3041.23,147.25,3.9728,24086.156,3040.94,147.3739,4.1281,24086.156,1,150438.66,1639.6139,-2552.9048,214.2114,11.51,-2.52,-4.55,12.63,0,0,0,24086.16,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2841.23,3241.23,145.95,148.55,2.77,5.17
31,59,14,3,0,1,3045.64,147.2108,3.9902,24086.656,3043.59,146.8557,4.4006,24086.688,1,71572.21,1651.0863,-2548.8171,222.2471,14.56,0.21,2.1,14.71,0,0,0,24086.69,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2845.64,3245.64,145.91,148.51,2.79,5.19
31,59,14,3,0,1,3048.93,146.9492,4.2,24087.188,3045.69,147.0696,4.253,24087.264,1,70988.35,1655.3668,-2548.9482,224.5259,12.96,0.09,2.89,13.28,0,0,0,24087.26,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2848.93,3248.93,145.65,148.25,3,5.4
31,59,14,3,0,1,3051.18,146.8963,4.2473,24087.764,3054.29,146.9243,4.2226,24087.779,1,155392.47,1662.0522,-2550.303,225.4574,13.07,-0.62,2.56,13.33,0,0,0,24087.78,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2851.18,3251.18,145.6,148.2,3.05,5.45
31,59,13,3,0,1,3060.27,146.7083,4.273,24088.779,3067.62,146.9121,3.6049,24088.852,1,57613.2,1673.0763,-2558.3892,205.7395,11.96,-4.52,-12.01,17.54,0,0,0,24088.85,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2860.27,3260.27,145.41,148.01,3.07,5.47
31,59,14,3,0,1,3068.56,146.7466,3.7321,24089.352,3069.13,146.7827,3.757,24089.381,1,58823.37,1678.4,-2561.3413,200.4935,11.6,-4.88,-11.51,17.05,0,0,0,24089.38,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2868.56,3268.56,145.45,148.05,2.53,4.93
31,59,14,3,0,1,3069.39,146.7562,3.7326,24090.381,3069.39,146.7562,3.7326,24090.381,0,0,1679.0797,-2561.6272,199.8191,11.6,-4.88,-11.51,17.05,0,0,0,24090.38,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2869.39,3269.39,145.46,148.06,2.53,4.93
31,59,13,3,0,1,3084.36,146.5548,3.3845,24090.98,3077.53,146.3778,3.6915,24091.045,1,70457.31,1699.0668,-2562.3723,192.8784,12.74,-1.38,-4.59,13.61,0,0,0,24091.04,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2884.36,3284.36,145.25,147.85,2.18,4.58
31,59,14,3,0,1,3084.5,146.3606,3.5424,24091.545,3094.91,146.2728,3.7772,24091.586,1,114067.48,1710.0881,-2565.6982,198.0634,15.26,-2.75,0.28,15.5,0,0,0,24091.59,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2884.5,3284.5,145.06,147.66,2.34,4.74
31,59,14,3,0,1,3100.5,146.1089,3.6679,24092.586,3099.78,146.2709,3.4654,24092.582,1,109346.42,1720.9926,-2571.2664,190.9432,12.94,-4.2,-4.44,14.31,0,0,0,24092.58,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2900.5,3300.5,144.81,147.41,2.47,4.87
31,59,14,3,0,1,3105.15,146.1272,3.4845,24093.082,3102.61,145.9356,3.8341,24093.102,1,70082.98,1730.749,-2568.9519,199.3034,14.71,-1.91,2.43,15.03,0,0,0,24093.1,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2905.15,3305.15,144.83,147.43,2.28,4.68
31,59,14,3,0,1,3108.96,145.9284,3.698,24093.602,3105.27,146.036,3.6429,24093.656,1,60455.58,1734.9431,-2570.073,198.8384,13,-2,1.33,13.22,0,0,0,24093.66,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2908.96,3308.96,144.63,147.23,2.5,4.9
31,59,14,3,0,1,3111.72,145.8894,3.676,24094.156,3107.86,145.7524,3.5318,24094.152,1,84854.55,1743.3312,-2568.0425,195.4653,14.02,-0.42,-1.28,14.08,0,0,0,24094.15,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2911.72,3311.72,144.59,147.19,2.48,4.88
31,59,14,3,0,1,3114.09,145.7244,3.5869,24094.652,3125.88,145.7518,3.4294,24094.648,1,89956.54,1752.7935,-2572.8989,191.0007,15.33,-2.82,-3.74,16.03,0,0,0,24094.65,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2914.09,3314.09,144.42,147.02,2.39,4.79
31,59,14,3,0,1,3124.43,145.6335,3.4704,24095.148,3117.08,145.7511,3.4519,24095.213,1,46539.54,1756.4697,-2573.3108,188.4305,13.21,-2.31,-4.19,14.05,0,0,0,24095.21,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2924.43,3324.43,144.33,146.93,2.27,4.67
31,59,14,3,0,1,3125.86,145.5954,3.4175,24095.713,3130.37,145.6745,3.7705,24095.725,1,33416.65,1762.3633,-2576.5725,195.6443,12.83,-3.39,1.74,13.39,0,0,0,24095.72,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2925.86,3325.86,144.3,146.9,2.22,4.62
31,59,14,3,0,1,3132.83,145.5485,3.5964,24096.225,3134.09,145.5001,3.5171,24096.213,1,104467.89,1770.0421,-2578.1672,194.4967,13.5,-3.34,0.46,13.91,0,0,0,24096.21,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2932.83,3332.83,144.25,146.85,2.4,4.8
31,59,14,3,0,1,3138.54,145.4439,3.5571,24096.82,3136.86,145.4987,3.6218,24096.82,1,92592.99,1776.177,-2580.1016,196.3783,12.41,-3.29,1.48,12.93,0,0,0,24096.82,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2938.54,3338.54,144.14,146.74,2.36,4.76
31,59,14,3,0,1,3143.43,145.3796,3.5952,24097.32,3138.5,145.4313,3.4861,24097.316,1,90175.45,1780.3578,-2580.8821,194.1462,11.35,-2.85,-0.41,11.71,0,0,0,24097.32,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2943.43,3343.43,144.08,146.68,2.4,4.8
31,59,14,3,0,1,3145.76,145.3306,3.5346,24097.816,3157.05,145.4199,3.4404,24097.832,1,99064.52,1787.0753,-2587.2476,191.8293,11.9,-5.37,-1.75,13.17,0,0,0,24097.83,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2945.76,3345.76,144.03,146.63,2.33,4.73
31,59,14,3,0,1,3155.81,145.3049,3.469,24098.332,3158.41,145.3729,3.3163,24098.338,1,111733.67,1792.4834,-2591.8018,187.0626,11.61,-6.32,-4.22,13.88,0,0,0,24098.34,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2955.81,3355.81,144,146.6,2.27,4.67
31,59,14,3,0,1,3162.57,145.2783,3.3526,24098.838,3161.55,145.4243,2.8926,24098.836,1,44261.15,1795.66,-2596.9104,172.9583,10.23,-7.31,-11.83,17.26,0,0,0,24098.84,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2962.57,3362.57,143.98,146.58,2.15,4.55
31,59,14,3,0,1,3167.59,145.2991,3.0229,24099.336,3163.38,145.2518,3.2896,24099.328,1,87907.94,1800.4838,-2598.3162,173.873,10.08,-6.17,-7.5,13.99,0,0,0,24099.33,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2967.59,3367.59,144,146.6,1.82,4.22
31,59,14,3,0,1,3171.14,145.2371,3.0752,24099.828,3166.17,145.3927,3.2134,24099.832,1,67265.7,1801.3706,-2601.5862,173.5923,7.9,-6.26,-5.3,11.39,0,0,0,24099.83,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2971.14,3371.14,143.94,146.54,1.88,4.28
31,59,14,3,0,1,3173.79,145.2743,3.0875,24100.332,3177,144.9107,3.6215,24100.326,1,28841.79,1812.4043,-2600.5847,184.9082,11.62,-4.16,3.54,12.84,0,0,0,24100.33,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2973.79,3373.79,143.97,146.57,1.89,4.29
31,59,14,3,0,1,3175.78,145.1194,3.3414,24100.826,3175.78,145.1194,3.3414,24100.826,0,0,1813.0398,-2600.812,185.102,11.62,-4.16,3.54,12.84,0,0,0,24100.83,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2975.78,3375.78,143.82,146.42,2.14,4.54
31,59,13,3,0,1,3181.31,145.0499,3.3701,24101.42,3181.31,145.0499,3.3701,24101.42,0,0,1819.3019,-2603.0532,187.0123,11.62,-4.16,3.54,12.84,0,0,0,24101.42,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2981.31,3381.31,143.75,146.35,2.17,4.57
31,59,12,4,0,1,3187.56,144.9716,3.4023,24102.029,3187.56,144.9716,3.4023,24102.029,0,0,1826.3798,-2605.5867,189.1717,11.62,-4.16,3.54,12.84,0,0,0,24102.03,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2987.56,3387.56,143.67,146.27,2.2,4.6
31,59,11,4,0,1,3194.66,144.883,3.4388,24102.721,3194.66,144.883,3.4388,24102.721,0,0,1834.4113,-2608.4614,191.6219,11.62,-4.16,3.54,12.84,0,0,0,24102.72,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,2994.66,3394.66,143.58,146.18,2.24,4.64
31,59,10,4,0,1,3200.93,144.8053,3.4708,24103.33,3200.93,144.8053,3.4708,24103.33,0,0,1841.49,-2610.9949,193.7813,11.62,-4.16,3.54,12.84,0,0,0,24103.33,13.187481,78.163879,753.809998,13.187481,78.163879,753.8099976,3000.93,3400.93,143.51,146.11,2.27,4.67
31,68,13,3,0,1,21150.32,185.2299,2.7959,24388.893,21142.71,185.3768,1.8381,24388.947,1,112250.97,-1956.677,-21038.3008,844.6696,-79.93,25.2,-20.04,86.17,0,0,0,24388.95,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,19121.1,23179.54,182.63,187.83,0.4,5.2
